Accident_Index,Accident_Severity
201606M022093,3
201606M022386,3
201606M022496,2
201606M022548,3
201606M022572,3
201606M022575,2
201606M022591,3
201606M022593,3
201606M022767,3
201606M022794,3
201606M022874,3
201606M022879,3
201606M022931,3
201606M022959,3
201606M023076,3
201606M023121,3
201606M023131,3
201606M023218,2
201606M023224,3
201606M023314,3
201606M023356,3
201606M023575,3
201606M023601,3
201606M023768,3
201606M023810,3
201606M023828,3
201606M023861,2
201606M023893,3
201606M023904,3
201606M023909,3
201606M023933,2
201606M023963,3
201606M024009,3
201606M024261,3
201606M024314,3
201606M024626,3
201606M024638,3
201606M024957,3
201606M024962,3
201606M025031,3
201606M025076,3
201606M025157,3
201606M025288,3
201606ME17596,3
201606ME24161,2
201606ME25205,2
201606N010398,3
201606N010520,3
201606N010586,2
201606N010755,2
201606N010852,2
201606N011193,3
201606N011222,3
201606N011283,2
201606N011517,3
201606N011613,3
201606N011627,3
201606N012114,3
201606N012196,3
201606N012510,3
201606N012518,3
201606N012545,3
201606N012660,3
201606N012780,3
201606N012792,3
201606N012904,3
201606N012959,3
201606N013191,3
201606N013390,3
201606N013418,2
201606N013455,2
201606N013668,3
201606N013700,3
201606N013787,3
201606N013930,2
201606N013959,1
201606N014002,3
201606N014111,3
201606N014248,3
201606N014478,3
201606N014527,2
201606N014656,2
201606N014657,3
201606N014660,3
201606N014788,3
201606N014829,3
201606N014934,3
201606N014993,2
201606N015120,3
201606N015384,3
201606N015681,3
201606N015769,3
201606N015791,2
201606N015800,3
201606N015849,3
201606N015942,2
201606N016021,1
201606N016022,3
201606N016066,3
201606N016157,3
201606N016170,3
201606N016323,3
201606N016377,3
201606N016640,3
201606N016721,3
201606N016807,3
201606N016851,3
201606N016862,3
201606N016870,3
201606N016969,3
201606N017171,2
201606N017190,3
201606N017207,3
201606N017215,2
201606N017217,2
201606N017388,3
201606N017473,2
201606N017605,2
201606N017653,3
201606N017738,3
201606N017757,2
201606N017761,3
201606N017978,3
201606N018459,3
201606N018572,3
201606N018625,3
201606N018815,3
201606N019171,3
201606N019340,3
201606N019390,3
201606N019409,3
201606N019436,3
201606N019484,3
201606N019620,3
201606N019627,3
201606N019716,2
201606N019834,3
201606N020059,3
201606N020063,2
201606N020160,3
201606N020227,3
201606N020431,2
201606N020434,3
201606N020532,2
201606N020558,3
201606N020561,3
201606N020569,3
201606N020682,2
201606N020834,3
201606N020842,3
201606N020854,3
201606N021042,3
201606N021062,3
201606N021244,2
201606N021514,3
201606N021552,3
201606N021636,3
201606N021638,3
201606N021656,3
201606N021703,3
201606N021709,3
201606N021743,3
201606N021966,3
201606N022061,3
201606N022127,3
201606N022172,3
201606N022222,3
201606N022761,2
201606N022806,2
201606N022830,3
201606N022864,3
201606N022990,3
201606N023152,3
201606N023403,3
201606N023456,3
201606N023473,3
201606N023637,3
201606N023694,2
201606N023715,3
201606N023743,3
201606N023797,3
201606N023892,3
201606N023956,3
201606N023979,3
201606N024036,3
201606N024120,3
201606N024170,3
201606N024202,3
201606N024318,3
201606N024355,3
201606N024419,3
201606N024453,3
201606N024549,3
201606N024711,3
201606N024740,3
201606N024749,2
201606N024753,1
201606N024790,3
201606N024797,2
201606N024847,3
201606N024878,3
201606N025011,3
201606N025129,2
201606N025211,3
201606N025338,3
201606N027856,3
201606NF23475,3
201606P010561,3
201606P010599,2
201606P010631,3
201606P010729,3
201606P010758,2
201606P010838,3
201606P010991,3
201606P011018,3
201606P011056,3
201606P011373,2
201606P011376,3
201606P011442,3
201606P011470,2
201606P011640,2
201606P011678,3
201606P011779,3
201606P011837,2
201606P012214,3
201606P012238,3
201606P012242,2
201606P012249,3
201606P012363,3
201606P012471,3
201606P012541,3
201606P012617,3
201606P012652,3
201606P012726,3
201606P012778,3
201606P012811,3
201606P012890,2
201606P013022,2
201606P013127,3
201606P013180,3
201606P013207,3
201606P013211,3
201606P013526,2
201606P013536,2
201606P013546,2
201606P013758,3
201606P013788,3
201606P013867,2
201606P013953,3
201606P014198,3
201606P014542,2
201606P014674,3
201606P014689,3
201606P014705,3
201606P014734,3
201606P014746,2
201606P014848,3
201606P014885,3
201606P014914,3
201606P015006,3
201606P015086,3
201606P015182,3
201606P015329,3
201606P015376,3
201606P015541,3
201606P015543,3
201606P015628,3
201606P015664,3
201606P015666,2
201606P015688,3
201606P015818,3
201606P015868,3
201606P015898,3
201606P015909,3
201606P016115,2
201606P016229,3
201606P016236,3
201606P016250,2
201606P016342,3
201606P016566,3
201606P016605,3
201606P016812,3
201606P016869,3
201606P016872,3
201606P016883,3
201606P016956,3
201606P017014,3
201606P017095,3
201606P017311,3
201606P017333,3
201606P017335,3
201606P017337,3
201606P017364,3
201606P017417,2
201606P017435,2
201606P017495,3
201606P017551,3
201606P017589,3
201606P017704,2
201606P017770,3
201606P017821,3
201606P017915,2
201606P017930,2
201606P017948,2
201606P018090,3
201606P018095,3
201606P018107,3
201606P018238,1
201606P018358,3
201606P018499,3
201606P018623,3
201606P018673,3
201606P018731,2
201606P018739,2
201606P018767,2
201606P018768,3
201606P018817,3
201606P019006,2
201606P019058,2
201606P019076,3
201606P019094,3
201606P019173,3
201606P019284,3
201606P019407,2
201606P019485,2
201606P019490,3
201606P019534,3
201606P019676,3
201606P019721,2
201606P019820,3
201606P019879,3
201606P019882,3
201606P019918,3
201606P020061,3
201606P020150,3
201606P020321,3
201606P020560,2
201606P020873,2
201606P020904,3
201606P020921,2
201606P020930,3
201606P020944,3
201606P020954,2
201606P020990,2
201606P021155,3
201606P021163,3
201606P021263,2
201606P021367,2
201606P021492,3
201606P021524,3
201606P021550,3
201606P021691,2
201606P021704,3
201606P021872,3
201606P021917,3
201606P021962,3
201606P022062,3
201606P022206,2
201606P022313,3
201606P022461,1
201606P022475,3
201606P022556,2
201606P022599,3
201606P022627,1
201606P022795,2
201606P023047,3
201606P023049,2
201606P023127,2
201606P023266,3
201606P023292,2
201606P023364,3
201606P023415,2
201606P023446,3
201606P023505,3
201606P023587,3
201606P023592,3
201606P023603,3
201606P023693,3
201606P023717,3
201606P023802,3
201606P023862,3
201606P023863,3
201606P023895,3
201606P024085,1
201606P024089,3
201606P024118,3
201606P024153,2
201606P024235,3
201606P024284,3
201606P024409,3
201606P024544,2
201606P024559,3
201606P024564,3
201606P024575,3
201606P024687,3
201606P024737,3
201606P024836,3
201606P024849,3
201606P025015,3
201606P025075,3
201606P025130,3
201606P025287,3
201606P025290,2
201606P025301,3
201606P025402,3
201606P025439,3
201606P025473,3
201606Q010281,3
201606Q010410,3
201606Q010536,3
201606Q010543,3
201606Q010620,2
201606Q010667,3
201606Q010716,3
201606Q010722,3
201606Q010936,2
201606Q010957,3
201606Q010986,2
201606Q011010,3
201606Q011011,3
201606Q011050,2
201606Q011079,3
201606Q011139,3
201606Q011155,3
201606Q011458,3
201606Q011471,3
201606Q011612,2
201606Q011649,3
201606Q011660,3
201606Q011735,2
201606Q011808,3
201606Q011828,2
201606Q011864,2
201606Q011933,3
201606Q011950,2
201606Q011953,3
201606Q011971,3
201606Q012054,2
201606Q012103,3
201606Q012124,3
201606Q012132,3
201606Q012252,3
201606Q012284,3
201606Q012298,3
201606Q012350,3
201606Q012441,2
201606Q012449,2
201606Q012455,3
201606Q012519,3
201606Q012522,3
201606Q012530,3
201606Q012544,3
201606Q012620,3
201606Q012731,2
201606Q012871,3
201606Q012883,3
201606Q012988,3
201606Q013129,3
201606Q013160,3
201606Q013305,3
201606Q013328,3
201606Q013434,2
201606Q013459,3
201606Q013523,3
201606Q013689,3
201606Q013690,3
201606Q013789,3
201606Q013806,3
201606Q013871,3
201606Q013904,2
201606Q013952,3
201606Q014074,3
201606Q014094,3
201606Q014153,1
201606Q014214,3
201606Q014231,3
201606Q014256,3
201606Q014333,3
201606Q014353,3
201606Q014383,3
201606Q014390,3
201606Q014482,2
201606Q014591,3
201606Q014640,3
201606Q014666,3
201606Q014680,2
201606Q014693,3
201606Q014845,3
201606Q014858,2
201606Q014957,2
201606Q014977,3
201606Q014995,3
201606Q015100,3
201606Q015197,3
201606Q015355,3
201606Q015391,2
201606Q015493,2
201606Q015536,3
201606Q015577,3
201606Q015929,3
201606Q016020,3
201606Q016069,3
201606Q016089,3
201606Q016092,3
201606Q016169,3
201606Q016231,3
201606Q016258,3
201606Q016328,3
201606Q016445,2
201606Q016601,3
201606Q016614,2
201606Q016623,3
201606Q016647,3
201606Q016648,3
201606Q016694,3
201606Q016879,3
201606Q016923,3
201606Q017169,2
201606Q017182,2
201606Q017232,2
201606Q017318,3
201606Q017368,3
201606Q017556,3
201606Q017630,3
201606Q018037,3
201606Q018049,3
201606Q018070,3
201606Q018073,3
201606Q018123,3
201606Q018189,3
201606Q018204,3
201606Q018236,3
201606Q018350,3
201606Q018370,3
201606Q018380,3
201606Q018404,3
201606Q018639,3
201606Q018723,3
201606Q018772,2
201606Q018777,3
201606Q018917,2
201606Q018985,2
201606Q019068,3
201606Q019191,2
201606Q019194,3
201606Q019206,3
201606Q019240,3
201606Q019309,3
201606Q019417,3
201606Q019426,3
201606Q019441,2
201606Q019474,3
201606Q019482,3
201606Q019516,2
201606Q019544,3
201606Q019647,2
201606Q019649,3
201606Q019659,3
201606Q019726,3
201606Q019740,3
201606Q019749,3
201606Q019782,3
201606Q019892,3
201606Q019987,3
201606Q019999,2
201606Q020039,3
201606Q020096,3
201606Q020308,3
201606Q020312,3
201606Q020317,2
201606Q020411,3
201606Q020568,3
201606Q020847,3
201606Q020894,2
201606Q020923,3
201606Q020925,2
201606Q020960,3
201606Q020994,3
201606Q020996,3
201606Q020998,3
201606Q021286,3
201606Q021312,3
201606Q021419,3
201606Q021464,3
201606Q021466,3
201606Q021544,3
201606Q021548,2
201606Q021559,3
201606Q021561,3
201606Q021798,3
201606Q021858,3
201606Q021912,3
201606Q021994,3
201606Q022025,3
201606Q022070,3
201606Q022090,3
201606Q022189,1
201606Q022318,3
201606Q022369,3
201606Q022588,3
201606Q022592,3
201606Q022621,3
201606Q022646,3
201606Q022703,3
201606Q022810,3
201606Q022813,2
201606Q022884,3
201606Q023089,3
201606Q023270,3
201606Q023370,3
201606Q023404,3
201606Q023432,3
201606Q023455,3
201606Q023457,3
201606Q023523,3
201606Q023553,2
201606Q023650,1
201606Q023739,2
201606Q023790,3
201606Q023806,3
201606Q023812,3
201606Q023829,3
201606Q023858,3
201606Q023951,3
201606Q024098,3
201606Q024106,3
201606Q024196,2
201606Q024387,3
201606Q024390,3
201606Q024406,3
201606Q024452,3
201606Q024456,3
201606Q024518,3
201606Q024668,3
201606Q024677,2
201606Q024685,3
201606Q024757,1
201606Q024758,1
201606Q024765,3
201606Q024802,3
201606Q024833,3
201606Q024944,3
201606Q024975,3
201606Q025034,3
201606Q025071,2
201606Q025160,3
201606Q025208,3
201606Q025284,3
201606Q025316,3
201606Q025330,3
201606Q025341,3
201606Q025450,3
201606Q025907,3
201606QP19221,2
201606T213248,3
201606X010632,2
201606X010763,2
201606X010972,3
201606X010981,3
201606X010997,1
201606X011052,3
201606X011090,3
201606X011207,3
201606X011210,3
201606X011274,3
201606X011276,3
201606X011303,3
201606X011682,3
201606X011767,3
201606X011826,3
201606X011886,3
201606X012058,3
201606X012069,3
201606X012135,3
201606X012159,3
201606X012375,3
201606X012445,3
201606X012521,2
201606X012569,3
201606X012629,3
201606X012670,3
201606X012672,3
201606X012738,3
201606X012832,2
201606X013073,3
201606X013177,3
201606X013179,2
201606X013282,3
201606X013387,3
201606X013511,3
201606X013733,3
201606X013763,2
201606X014196,3
201606X014247,3
201606X014389,3
201606X014391,3
201606X014396,3
201606X014479,3
201606X014551,2
201606X014585,3
201606X014599,3
201606X014686,3
201606X014735,3
201606X014927,3
201606X014961,3
201606X015148,3
201606X015557,3
201606X016003,3
201606X016010,3
201606X016112,3
201606X016160,3
201606X016202,3
201606X016502,3
201606X016695,3
201606X016848,3
201606X016892,3
201606X017052,3
201606X017209,3
201606X017239,3
201606X017422,1
201606X017552,3
201606X017610,1
201606X017705,3
201606X018135,3
201606X018261,3
201606X018386,3
201606X018628,3
201606X018678,3
201606X018975,3
201606X019178,1
201606X019229,3
201606X019256,3
201606X019331,3
201606X019401,3
201606X019511,3
201606X019528,3
201606X019572,3
201606X019695,3
201606X019703,3
201606X019722,3
201606X019760,3
201606X019880,3
201606X019902,3
201606X019959,3
201606X020258,2
201606X020402,2
201606X020638,3
201606X020688,3
201606X020830,3
201606X020836,3
201606X021050,3
201606X021146,3
201606X021174,3
201606X021241,3
201606X021277,3
201606X021368,3
201606X021461,3
201606X021553,3
201606X021923,3
201606X021984,3
201606X022171,3
201606X022258,3
201606X022279,3
201606X022390,3
201606X022532,3
201606X022586,3
201606X022742,2
201606X022774,3
201606X022776,3
201606X022778,3
201606X022797,3
201606X022992,3
201606X023004,3
201606X023015,3
201606X023020,3
201606X023124,2
201606X023125,3
201606X023244,3
201606X023279,3
201606X023288,2
201606X023296,3
201606X023443,3
201606X023566,3
201606X023695,2
201606X023807,3
201606X023824,3
201606X023871,3
201606X024289,3
201606X024449,3
201606X024459,1
201606X024486,3
201606X024547,3
201606X024562,3
201606X024571,3
201606X024602,3
201606X024728,3
201606X025012,3
201606X025149,3
201606X025155,3
201606X025199,3
201606X025255,3
201606X025527,3
201606X025968,3
201606XB12911,3
201606XB15425,3
201606XB17895,3
201606XB19980,3
201606XB21233,3
201606XB21589,3
201606XB24074,3
201606XC14494,3
201606XC15087,3
201606XC15962,3
201606XJ10775,3
201606XJ21930,3
201606XJ24180,3
201606XK15434,3
201606XK22391,3
201606XL17919,3
201606XM12895,3
201606XM15123,2
201606XM23341,3
201606XM24542,3
201606XN12390,3
201606XN16650,3
201606XN18754,3
201606XN20851,3
201606XN21534,3
201606XN22559,3
201606XP10552,3
201606XP16367,3
201606XP17547,3
201606XP20392,3
201606XP21418,3
201606XP22202,3
201606XQ12906,3
201606XQ17901,3
2016076000777,3
2016076001047,3
2016076001170,2
2016076001507,3
2016076001562,3
2016076001665,2
2016076001858,3
2016076002304,3
2016076002354,2
2016076002630,3
2016076002649,3
2016076002991,3
2016076003001,3
2016076003019,3
2016076003137,3
2016076003230,3
2016076003400,2
2016076003401,3
2016076003729,3
2016076003851,3
2016076003874,2
2016076003880,3
2016076003905,3
2016076004383,3
2016076004514,3
2016076004622,2
2016076004925,3
2016076004956,3
2016076005140,3
2016076005207,3
2016076005242,3
2016076005454,3
2016076005985,3
2016076006183,3
2016076006192,3
2016076006303,1
2016076006463,3
2016076006890,3
2016076006913,3
2016076006965,3
2016076007120,3
2016076007183,2
2016076007256,3
2016076007344,3
2016076007387,3
2016076007399,3
2016076007408,3
2016076007523,3
2016076007597,3
2016076007988,3
2016076008098,3
2016076008259,3
2016076008272,2
2016076008287,3
2016076008508,3
2016076008654,3
2016076008663,3
2016076008808,2
2016076009330,3
2016076009336,3
2016076009828,3
2016076009830,2
2016076009844,3
2016076009860,3
2016076009877,3
2016076010600,3
2016076010872,3
2016076010938,3
2016076011084,3
2016076011243,3
2016076011359,3
2016076011534,3
2016076011632,3
2016076011683,3
2016076011831,2
2016076011866,3
2016076011881,3
2016076011885,2
2016076011897,3
2016076012009,3
2016076012084,3
2016076012257,3
2016076012340,3
2016076012359,3
2016076012437,3
2016076012481,2
2016076012534,3
2016076012607,2
2016076012934,3
2016076013612,3
2016076013633,3
2016076013650,1
2016076013684,3
2016076013692,3
2016076013699,3
2016076013908,3
2016076013992,3
2016076014100,3
2016076014119,1
2016076014120,3
2016076014231,3
2016076014233,3
2016076014384,3
2016076014440,3
2016076014442,3
2016076014448,2
2016076014509,3
2016076014520,3
2016076014555,2
2016076014973,2
2016076015075,3
2016076015137,3
2016076015213,3
2016076015266,3
2016076015350,3
2016076016121,3
2016076016182,3
2016076016963,3
2016076017093,3
2016076017177,2
2016076017299,2
2016076017652,3
2016076017677,2
2016076017682,3
2016076017748,3
2016076018298,3
2016076018350,3
2016076018642,3
2016076018655,3
2016076018746,3
2016076018920,3
2016076018925,3
2016076019393,2
2016076019662,3
2016076019766,3
2016076020117,3
2016076020222,3
2016076020247,3
2016076020302,3
2016076020352,3
2016076020461,3
2016076020914,3
2016076020994,3
2016076021045,3
2016076021124,3
2016076021204,3
2016076021232,3
2016076021276,3
2016076021871,3
2016076022148,3
2016076022166,2
2016076022197,3
2016076022507,3
2016076022929,2
2016076023255,3
2016076023676,3
2016076024124,2
2016076024131,3
2016076024180,2
2016076024184,3
2016076024278,3
2016076024508,3
2016076025172,2
2016076025704,3
2016076026029,3
2016076026295,3
2016076026358,3
2016076026792,3
2016076026807,3
2016076026823,2
2016076026835,3
2016076027171,3
2016076027265,3
2016076027367,3
2016076027593,3
2016076027814,3
2016076027928,3
2016076028133,3
2016076028351,3
2016076028834,3
2016076028977,3
2016076029042,3
2016076029044,3
2016076029075,3
2016076029491,3
2016076029865,3
2016076029911,3
2016076030171,3
2016076030279,3
2016076030313,3
2016076030367,3
2016076030677,3
2016076030724,3
2016076030813,3
2016076031246,3
2016076031293,3
2016076031302,3
2016076031332,3
2016076031716,2
2016076031920,3
2016076032106,3
2016076032693,3
2016076032711,3
2016076032719,3
2016076032765,3
2016076032767,3
2016076032770,3
2016076033051,3
2016076033364,3
2016076033445,3
2016076033469,3
2016076033580,3
2016076033746,3
2016076033767,3
2016076033822,3
2016076033877,3
2016076034218,3
2016076034249,3
2016076034529,3
2016076034574,3
2016076034603,3
2016076034790,2
2016076034827,3
2016076034876,2
2016076035101,2
2016076035157,3
2016076035236,3
2016076035248,3
2016076035348,3
2016076036026,1
2016076036231,3
