Accident_Index,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area
2016010001205,1,1,1,0,0,1
2016010001206,4,1,1,0,0,1
2016010001207,1,1,1,0,0,1
2016010001208,1,1,1,0,0,1
2016010001210,1,1,2,0,0,1
2016010001211,1,1,1,0,0,1
2016010001213,4,1,1,0,0,1
2016010001214,1,1,1,0,0,1
2016010001215,1,1,1,0,0,1
2016010001216,4,1,1,0,0,1
2016010001217,1,1,1,0,0,1
2016010001220,4,9,1,0,0,1
2016010001221,1,1,1,0,0,1
2016010001222,4,1,1,0,0,1
2016010001223,4,1,1,0,0,1
2016010001224,1,1,1,0,0,1
2016010001225,1,1,1,0,0,1
2016010001226,1,1,1,0,2,1
2016010001227,4,8,-1,-1,-1,1
2016010001228,1,1,1,0,0,1
2016010001229,4,1,1,0,0,1
2016010001231,1,1,2,0,0,1
2016010001232,4,1,1,0,0,1
2016010001234,1,1,1,0,0,1
2016010001235,1,1,1,0,0,1
2016010001236,4,1,1,0,0,1
2016010001237,4,1,1,0,0,1
2016010001238,4,1,1,0,0,1
2016010001241,4,1,1,0,0,1
2016010001242,4,1,1,0,0,1
2016010001243,4,1,1,0,0,1
2016010001245,1,1,1,0,0,1
2016010001246,4,1,1,0,0,1
2016010001247,1,1,1,0,0,1
2016010001248,1,1,1,0,0,1
2016010001249,1,1,1,0,0,2
2016010001250,1,1,1,0,0,1
2016010001253,4,1,2,0,0,1
2016010001256,4,1,1,4,0,1
2016010001258,4,1,1,4,0,1
2016010001260,4,1,1,0,0,1
2016010001262,4,1,1,0,0,1
2016010001264,4,8,2,0,0,1
2016010001265,4,1,1,0,0,1
2016010001266,4,1,1,0,0,1
2016010001268,4,1,1,0,0,1
2016010001272,4,1,1,0,0,1
2016010001276,4,1,1,0,0,1
2016010001277,1,1,1,0,0,1
2016010001279,1,1,2,0,0,1
2016010001280,4,1,1,0,0,1
2016010001281,4,1,1,0,0,1
2016010001288,1,2,2,0,0,1
2016010001290,1,2,2,0,0,1
2016010001291,1,2,2,0,0,1
2016010001294,1,2,2,0,0,1
2016010001296,1,2,2,0,2,1
2016010001297,1,8,1,0,0,1
2016010001298,1,1,1,0,0,1
2016010001299,1,1,1,0,0,1
2016010001300,1,2,2,0,0,1
2016010001301,1,2,2,0,0,1
2016010001302,1,2,2,0,0,1
2016010001303,1,1,2,0,0,1
2016010001305,1,2,2,0,0,1
2016010001306,1,2,2,0,1,1
2016010001307,1,2,2,0,0,1
2016010001309,4,1,1,0,0,1
2016010001310,1,2,2,0,0,1
2016010001311,1,2,2,0,0,1
2016010001312,4,1,1,0,0,1
2016010001313,1,2,2,0,0,1
2016010001317,1,2,2,0,0,1
2016010001318,1,2,2,0,0,1
2016010001319,4,9,-1,-1,-1,1
2016010001320,4,2,2,0,0,1
2016010001321,4,2,2,0,0,1
2016010001322,4,2,2,0,0,1
2016010001324,1,2,2,0,0,1
2016010001325,4,2,2,0,0,1
2016010001326,4,1,2,0,0,1
2016010001327,1,1,2,6,3,1
2016010001328,4,2,2,0,0,1
2016010001329,4,2,2,0,0,1
2016010001330,4,2,2,0,0,1
2016010001331,4,2,2,0,0,1
2016010001332,4,2,2,0,0,1
2016010001333,4,1,2,0,0,1
2016010001334,4,2,2,0,2,1
2016010001336,4,2,2,0,0,1
2016010001337,1,1,2,0,0,1
2016010001338,1,1,1,0,0,1
2016010001339,4,2,2,0,0,1
2016010001340,4,2,2,0,0,1
2016010001341,4,2,2,0,0,1
2016010001342,1,1,2,0,0,1
2016010001343,4,8,2,0,0,1
2016010001344,6,2,2,0,0,1
2016010001345,4,8,2,0,0,1
2016010001346,4,1,2,0,0,1
2016010001347,4,2,2,0,0,1
2016010001348,4,1,2,0,0,1
2016010001349,4,1,2,0,0,1
2016010001350,4,1,2,0,0,1
2016010001351,4,1,2,0,0,1
2016010001352,4,1,2,0,0,1
2016010001353,4,2,2,0,1,1
2016010001355,4,2,2,0,0,1
2016010001356,4,1,2,0,0,1
2016010001357,1,1,2,0,0,1
2016010001358,4,2,2,0,0,1
2016010001359,4,1,2,0,0,1
2016010001360,4,1,2,0,0,1
2016010001362,4,8,2,0,0,1
2016010001363,4,2,2,0,0,1
2016010001364,4,2,2,0,0,1
2016010001365,4,1,1,0,0,1
2016010001367,4,1,2,0,0,1
2016010001372,4,2,2,0,0,1
2016010001373,4,1,1,0,0,1
2016010001375,4,1,2,0,0,1
2016010001376,4,1,2,0,0,1
2016010001377,4,8,2,0,2,1
2016010001378,4,1,1,0,0,1
2016010001379,1,1,1,0,0,1
2016010001380,4,1,2,0,0,1
2016010001381,4,2,2,0,0,1
2016010001383,5,1,1,0,0,1
2016010001385,4,1,1,0,0,1
2016010001388,4,1,2,0,0,1
2016010001390,4,1,1,0,0,1
2016010001391,4,8,2,0,0,1
2016010001393,1,1,2,1,0,1
2016010001397,5,1,2,0,0,1
2016010001400,1,1,2,0,1,1
2016010001401,1,2,2,0,0,1
2016010001403,4,2,2,0,6,1
2016010001404,1,1,2,0,0,1
2016010001405,1,9,1,0,0,1
2016010001407,1,1,1,0,0,1
2016010001408,4,1,2,0,0,1
2016010001410,4,1,2,0,0,1
2016010001411,1,1,2,0,0,1
2016010001412,1,1,1,0,0,1
2016010001413,1,1,1,0,0,1
2016010001414,4,9,1,0,0,1
2016010001416,1,1,1,0,0,1
2016010001417,4,1,1,0,2,1
2016010001418,1,1,1,0,0,1
2016010001420,1,1,1,0,0,1
2016010001421,1,1,1,0,0,1
2016010001423,1,1,1,0,0,1
2016010001425,4,1,2,0,0,1
2016010001426,1,1,2,0,0,1
2016010001427,4,1,1,0,0,1
2016010001428,1,1,1,0,0,1
2016010001429,4,1,1,0,0,1
2016010001430,1,1,1,0,0,1
2016010001432,1,1,1,0,0,1
2016010001433,4,1,1,0,0,1
2016010001434,4,1,1,0,0,1
2016010001435,4,1,1,0,0,1
2016010001436,4,1,1,0,0,1
2016010001438,4,8,2,0,0,1
2016010001440,4,1,1,0,0,1
2016010001441,1,1,2,0,0,1
2016010001443,4,1,1,0,0,1
2016010001446,4,1,1,0,0,1
2016010001447,4,1,1,0,0,1
2016010001448,4,1,1,0,0,1
2016010001449,4,1,1,0,0,1
2016010001450,4,1,1,0,0,1
2016010001451,4,8,2,0,0,1
2016010001452,4,1,1,0,0,1
2016010001453,1,1,1,0,0,1
2016010001454,4,1,2,0,0,1
2016010001455,4,1,1,0,0,1
2016010001456,4,1,2,0,0,1
2016010001458,4,1,1,0,0,1
2016010001459,4,1,2,0,0,1
2016010001460,4,1,1,0,0,1
2016010001461,4,1,1,0,0,1
2016010001462,4,1,1,0,0,1
2016010001463,7,1,1,0,0,1
2016010001465,4,1,1,0,2,1
2016010001467,4,8,1,0,0,1
2016010001468,4,1,1,0,0,1
2016010001469,4,1,1,0,0,1
2016010001470,4,1,1,0,0,1
2016010001471,4,1,1,0,0,1
2016010001472,4,1,1,0,0,1
2016010001473,4,1,1,0,0,1
2016010001475,7,2,2,0,0,1
2016010001476,4,1,2,0,0,1
2016010001478,4,1,1,0,0,1
2016010001479,1,2,2,0,0,1
2016010001485,1,1,2,0,0,1
2016010001489,1,9,-1,-1,-1,1
2016010001491,1,2,2,0,0,1
2016010001493,4,2,2,-1,-1,1
2016010001494,1,1,1,0,0,1
2016010001496,1,1,2,0,0,1
2016010001497,1,2,2,0,2,1
2016010001502,1,1,1,0,0,1
2016010001505,1,1,2,0,0,1
2016010001506,1,1,2,0,0,1
2016010001508,1,2,2,6,-1,1
2016010001510,1,2,2,0,0,1
2016010001512,7,1,-1,0,0,1
2016010001513,1,1,2,0,0,1
2016010001514,1,8,2,0,0,1
2016010001521,1,1,2,0,0,1
2016010001522,1,2,2,0,0,1
2016010001526,1,8,1,0,0,1
2016010001527,1,2,2,0,0,1
2016010001528,1,2,2,0,0,1
2016010001530,5,2,2,0,0,1
2016010001531,1,5,2,7,-1,1
2016010001534,1,9,-1,-1,0,1
2016010001535,1,1,2,0,0,1
2016010001536,1,8,2,0,0,1
2016010001537,1,8,2,0,0,1
2016010001540,4,1,1,0,0,1
2016010001542,1,1,2,0,0,1
2016010001543,1,8,2,0,2,1
2016010001546,1,1,2,0,0,1
2016010001548,1,1,1,0,0,1
2016010001549,1,2,2,0,0,1
2016010001558,1,8,2,0,0,1
2016010001559,1,1,2,0,0,1
2016010001560,1,1,2,0,0,1
2016010001561,1,8,2,0,0,1
2016010001562,4,2,2,0,0,1
2016010001563,4,2,2,0,2,1
2016010001564,4,1,2,0,0,1
2016010001565,4,1,2,0,0,1
2016010001566,1,1,1,0,0,1
2016010001567,4,1,2,0,0,1
2016010001568,4,2,2,0,0,1
2016010001569,4,1,2,0,0,1
2016010001571,4,1,1,0,0,1
2016010001572,4,1,2,0,0,1
2016010001574,4,1,2,0,0,1
2016010001576,1,1,2,0,0,1
2016010001577,1,2,2,0,0,1
2016010001578,4,2,2,0,0,1
2016010001579,4,2,2,0,0,1
2016010001580,1,2,2,0,0,1
2016010001581,4,1,2,0,0,2
2016010001582,4,1,1,0,0,1
2016010001583,4,1,1,0,0,1
2016010001584,4,1,1,0,0,1
2016010001588,4,1,2,0,0,1
2016010001589,4,1,1,0,0,1
2016010001590,4,1,2,0,0,1
2016010001591,4,8,2,0,0,1
2016010001592,4,1,2,0,0,1
2016010001593,4,1,2,0,1,1
2016010001594,4,1,2,0,0,1
2016010001596,4,1,1,4,0,1
2016010001597,1,2,2,0,0,1
2016010001598,4,1,2,0,0,1
2016010001600,4,1,2,0,0,1
2016010001602,4,8,2,0,0,1
2016010001603,4,8,2,0,2,1
2016010001604,4,1,2,0,0,1
2016010001606,4,1,1,0,2,1
2016010001610,4,2,1,0,0,1
2016010001616,4,9,1,0,0,1
2016010001617,7,1,1,0,0,1
2016010001618,7,9,-1,-1,-1,1
2016010001628,1,1,2,0,2,1
2016010001634,4,2,2,0,0,1
2016010001636,1,1,2,0,0,1
2016010001638,1,2,2,-1,-1,1
2016010001641,1,9,1,0,0,1
2016010001643,1,9,1,-1,-1,1
2016010001647,1,1,2,0,0,1
2016010001651,1,1,1,0,0,1
2016010001653,1,1,1,0,0,1
2016010001654,1,1,1,0,0,1
2016010001655,4,1,2,-1,-1,1
2016010001662,1,1,2,0,0,1
2016010001664,1,1,2,0,0,1
2016010001667,1,2,2,0,0,1
2016010001669,1,1,1,0,0,1
2016010001670,1,1,2,0,0,1
2016010001676,1,1,1,0,0,1
2016010001677,4,1,2,0,0,1
2016010001678,1,1,1,0,0,1
2016010001682,1,1,2,0,0,1
2016010001684,1,1,1,0,0,1
2016010001686,1,1,2,0,0,1
2016010001687,1,1,1,0,0,1
2016010001689,1,1,1,0,0,1
2016010001690,1,8,2,0,0,1
2016010001691,1,1,1,0,0,1
2016010001692,1,1,1,0,0,2
2016010001702,1,9,-1,-1,0,1
2016010001703,4,2,2,6,0,1
2016010001704,1,1,1,0,0,1
2016010001706,4,9,-1,-1,-1,1
2016010001707,1,1,1,0,0,1
2016010001710,4,1,2,0,0,1
2016010001711,1,1,2,0,0,2
2016010001713,1,4,1,-1,-1,1
2016010001714,1,1,2,0,0,1
2016010001716,1,1,2,0,0,1
2016010001717,1,1,1,0,0,1
2016010001721,4,1,2,0,0,1
2016010001726,1,1,1,0,0,1
2016010001728,4,1,1,0,0,1
2016010001731,1,9,-1,0,-1,1
2016010001733,1,1,1,0,0,1
2016010001734,1,1,1,0,0,1
2016010001737,5,2,2,0,0,1
2016010001739,1,2,2,0,0,1
2016010001744,4,1,1,0,0,1
2016010001745,1,9,-1,0,-1,1
2016010001748,4,8,2,0,0,1
2016010001749,1,1,2,0,0,1
2016010001751,1,1,2,4,2,1
2016010001753,4,1,1,0,0,1
2016010001758,1,1,1,0,0,1
2016010001759,4,2,2,4,6,1
2016010001760,1,2,2,0,0,1
2016010001762,4,1,1,0,0,1
2016010001763,4,2,2,0,0,1
2016010001764,6,2,2,0,0,1
2016010001766,4,2,2,0,0,1
2016010001767,4,2,2,0,0,1
2016010001768,4,2,2,0,0,1
2016010001769,4,2,2,0,0,1
2016010001770,1,2,2,0,0,1
2016010001771,1,2,2,0,0,1
2016010001773,4,2,2,0,0,1
2016010001774,4,2,2,0,0,1
2016010001775,4,1,2,0,0,1
2016010001776,4,1,1,0,0,1
2016010001777,4,1,2,0,0,1
2016010001778,4,2,2,0,0,1
2016010001780,1,1,1,0,0,1
2016010001783,1,1,1,0,0,1
2016010001784,4,1,1,0,0,1
2016010001785,1,1,2,0,0,1
2016010001786,4,1,1,0,0,1
2016010001787,1,1,2,0,0,1
2016010001788,4,1,1,0,0,1
2016010001789,4,2,2,0,0,1
2016010001791,4,1,2,0,0,1
2016010001793,4,2,2,0,0,1
2016010001794,4,1,2,0,0,1
2016010001795,4,1,2,0,0,1
2016010001797,4,1,2,0,0,1
2016010001800,1,9,-1,-1,-1,1
2016010001806,4,1,1,0,0,1
2016010001812,1,9,-1,-1,-1,1
2016010001815,4,2,2,0,-1,1
2016010001820,4,5,2,-1,-1,1
2016010001825,1,1,2,0,0,1
2016010001833,1,1,1,0,0,1
2016010001834,1,1,1,0,0,1
2016010001836,1,1,2,0,0,2
2016010001839,1,9,-1,-1,-1,1
2016010001840,1,1,1,0,0,1
2016010001841,1,2,2,0,0,1
2016010001842,1,1,2,0,0,1
2016010001845,1,1,1,0,0,1
2016010001848,1,1,1,0,0,1
2016010001851,1,1,1,0,0,2
2016010001853,1,1,2,0,0,1
2016010001856,1,1,1,0,0,1
2016010001857,1,1,1,0,0,1
2016010001858,1,8,1,0,0,1
2016010001859,1,1,1,0,0,1
2016010001860,4,1,1,0,0,1
2016010001862,1,1,1,0,0,1
2016010001864,1,1,1,0,0,1
2016010001865,1,1,1,0,0,1
2016010001867,1,2,2,-1,0,1
2016010001869,1,1,1,1,0,1
2016010001871,1,1,1,0,0,1
2016010001873,4,1,2,0,0,1
2016010001874,1,9,-1,-1,-1,1
2016010001875,1,1,1,0,0,1
2016010001877,4,1,2,0,0,1
2016010001882,4,9,2,0,0,1
2016010001888,1,1,1,0,0,1
2016010001889,1,1,1,0,0,1
2016010001894,1,1,1,0,0,1
2016010001898,1,1,1,0,0,1
2016010001899,1,1,1,0,0,2
2016010001900,1,1,1,0,0,1
2016010001902,1,1,2,0,0,1
2016010001904,1,8,1,-1,0,1
2016010001914,4,1,1,0,0,1
2016010001915,4,1,-1,-1,0,1
2016010001916,1,1,1,0,6,1
2016010001917,1,1,1,0,0,1
2016010001919,1,1,1,0,0,1
2016010001920,4,2,2,0,0,1
2016010001921,4,2,2,0,3,1
2016010001922,4,1,2,0,0,1
2016010001925,4,1,2,0,0,1
2016010001926,4,2,2,0,0,1
2016010001928,1,2,2,0,0,1
2016010001930,4,2,2,0,0,1
2016010001931,4,2,2,0,0,1
2016010001932,4,2,2,0,0,1
2016010001933,4,2,2,0,0,1
2016010001934,7,5,2,0,0,1
2016010001935,1,1,1,0,0,1
2016010001937,4,2,2,0,0,1
2016010001938,4,2,2,0,0,1
2016010001939,4,2,2,0,0,1
2016010001940,4,2,2,0,0,1
2016010001941,4,2,2,0,0,1
2016010001943,4,2,2,0,0,1
2016010001944,4,2,2,0,0,1
2016010001945,4,2,2,0,0,1
2016010001947,4,2,2,0,0,1
2016010001948,4,8,2,0,0,1
2016010001949,4,2,2,0,0,1
2016010001951,4,2,2,0,0,1
2016010001952,4,2,1,0,0,1
2016010001953,4,2,2,0,0,1
2016010001954,4,8,2,0,0,1
2016010001956,1,1,1,0,0,1
2016010001957,1,9,-1,-1,-1,1
2016010001958,4,1,2,0,0,1
2016010001959,4,1,2,0,0,1
2016010001960,4,1,2,0,0,1
2016010001963,4,9,-1,-1,-1,1
2016010001964,4,1,1,0,0,1
2016010001965,4,2,2,0,0,1
2016010001967,4,1,2,0,0,1
2016010001969,4,1,2,0,0,1
2016010001970,4,1,2,0,0,2
2016010001971,4,1,2,0,0,1
2016010001972,6,2,2,0,0,1
2016010001975,1,1,1,0,0,1
2016010001977,1,1,1,0,0,1
2016010001978,4,1,2,0,0,1
2016010001979,1,1,2,0,0,1
2016010001980,4,2,2,0,0,1
2016010001982,4,1,1,0,0,1
2016010001983,1,1,1,0,0,1
2016010001986,4,2,2,0,0,1
2016010001989,1,1,1,0,0,1
2016010001991,1,1,1,0,0,1
2016010001992,4,9,-1,0,0,1
2016010001994,1,9,-1,-1,-1,1
2016010001995,1,9,2,0,-1,1
2016010001998,4,9,1,-1,0,1
2016010001999,1,1,2,0,0,1
2016010002008,1,9,1,-1,-1,1
2016010002011,1,8,1,0,0,1
2016010002019,4,9,1,-1,-1,1
2016010002023,4,9,-1,-1,-1,1
2016010002024,1,1,1,0,0,1
2016010002025,4,1,1,-1,-1,1
2016010002026,1,1,1,0,0,1
2016010002029,1,1,2,0,0,1
2016010002032,1,1,2,0,0,1
2016010002037,1,1,1,0,0,1
2016010002038,4,1,2,0,0,1
2016010002041,1,1,1,0,0,1
2016010002045,1,1,1,0,0,1
2016010002052,4,1,2,0,0,1
2016010002057,1,1,1,0,0,1
2016010002058,4,1,1,0,0,1
2016010002059,4,1,2,0,0,1
2016010002061,1,9,1,-1,-1,1
2016010002063,1,1,1,0,0,1
2016010002064,4,2,2,0,0,1
2016010002066,1,1,1,0,0,1
2016010002067,1,1,1,0,0,1
2016010002068,4,1,-1,-1,-1,1
2016010002069,1,1,1,0,0,1
2016010002071,1,9,2,-1,-1,1
2016010002073,1,1,1,0,0,1
2016010002074,4,2,2,0,0,1
2016010002078,1,4,1,0,0,1
2016010002083,5,1,1,0,0,1
2016010002084,1,1,1,0,0,1
2016010002085,1,1,1,0,0,1
2016010002087,4,2,2,0,0,1
2016010002089,4,2,2,0,0,1
2016010002090,4,2,2,0,0,1
2016010002091,1,1,1,0,0,1
2016010002092,1,1,2,0,0,1
2016010002093,4,2,2,0,0,1
2016010002094,4,1,2,0,0,1
2016010002095,4,5,2,0,0,1
2016010002096,4,5,2,0,0,1
2016010002097,4,1,1,0,0,1
2016010002098,4,8,2,0,0,1
2016010002099,5,5,2,0,0,1
2016010002100,4,2,2,0,0,1
2016010002101,1,1,2,0,0,1
2016010002102,4,2,2,0,0,1
2016010002103,4,1,2,0,0,1
2016010002104,4,1,2,0,0,1
2016010002105,6,1,2,0,0,2
2016010002108,4,1,1,0,0,1
2016010002109,4,1,1,0,0,1
2016010002110,4,2,2,0,0,1
2016010002111,4,9,1,0,0,1
2016010002114,4,4,2,0,0,1
2016010002118,4,8,2,0,0,1
2016010002119,4,9,2,0,0,1
2016010002120,4,2,2,0,2,1
2016010002121,1,1,1,0,0,1
2016010002122,4,2,2,0,0,1
2016010002123,4,9,2,0,0,1
2016010002126,4,2,2,0,0,1
2016010002127,4,2,2,0,0,1
2016010002128,4,1,1,0,0,1
2016010002130,4,1,2,0,0,1
2016010002131,4,1,2,0,0,1
2016010002132,4,1,2,0,0,1
2016010002133,4,1,2,0,0,1
2016010002135,4,1,1,0,0,1
2016010002143,1,1,1,-1,0,1
2016010002146,1,8,2,0,0,1
2016010002149,1,1,1,0,0,1
2016010002152,4,1,1,-1,0,1
2016010002155,1,1,2,0,6,1
2016010002156,1,1,1,0,0,1
2016010002157,1,1,1,0,0,1
2016010002159,1,1,1,0,0,1
2016010002162,1,9,-1,-1,-1,1
2016010002165,1,1,1,0,0,1
2016010002168,1,1,1,0,0,1
2016010002175,1,1,1,0,0,1
2016010002178,1,1,1,0,0,1
2016010002179,1,1,1,0,0,1
2016010002185,1,1,2,0,0,1
2016010002187,5,1,-1,0,-1,1
2016010002189,1,1,1,0,0,1
2016010002192,4,1,2,0,0,1
2016010002200,1,1,1,0,0,1
2016010002201,1,1,1,0,0,1
2016010002203,1,1,1,0,0,1
2016010002208,1,1,1,0,0,1
2016010002209,1,1,1,0,0,1
2016010002210,1,4,1,0,0,1
2016010002211,7,9,2,0,0,1
2016010002212,1,1,1,0,0,1
2016010002213,1,1,1,0,0,1
2016010002214,1,9,1,0,0,1
2016010002215,1,1,1,0,0,1
2016010002217,1,1,1,0,0,1
2016010002218,1,1,1,0,0,1
2016010002221,1,1,1,0,0,1
2016010002222,1,1,1,0,0,1
2016010002226,1,9,1,0,0,1
2016010002227,1,1,1,0,0,1
2016010002228,4,9,-1,-1,-1,1
2016010002231,1,1,1,0,0,1
2016010002232,1,1,1,0,0,1
2016010002238,4,1,1,0,0,1
2016010002239,1,1,2,0,0,1
2016010002240,4,1,1,0,0,1
2016010002242,4,1,1,0,0,1
2016010002243,1,1,1,0,0,1
2016010002244,1,1,2,0,0,2
2016010002245,1,1,1,0,0,1
2016010002246,1,1,1,0,0,1
2016010002247,1,1,1,0,0,1
2016010002248,1,1,1,0,0,1
2016010002250,4,1,2,7,0,1
2016010002251,1,1,1,0,0,1
2016010002252,4,1,1,0,0,1
2016010002253,1,1,1,0,0,1
2016010002254,4,1,2,0,0,1
2016010002255,4,1,1,0,0,1
2016010002256,4,2,2,0,0,1
2016010002258,1,1,1,0,0,1
2016010002259,4,1,2,0,0,1
2016010002260,1,1,1,0,0,1
2016010002261,4,4,1,0,0,1
2016010002262,4,1,1,0,0,1
2016010002263,4,1,1,3,0,1
2016010002264,4,1,1,0,6,1
2016010002265,4,1,1,0,0,1
2016010002266,4,1,1,0,0,1
2016010002267,4,1,1,0,0,1
2016010002268,4,1,1,0,0,1
2016010002271,4,1,2,0,0,1
2016010002273,1,1,1,0,0,1
2016010002275,4,1,1,0,0,1
2016010002276,4,1,1,0,0,1
2016010002277,6,1,2,0,0,2
2016010002278,4,1,1,0,0,1
2016010002279,4,2,2,0,0,1
2016010002280,4,1,1,0,0,1
2016010002281,4,1,2,0,0,1
2016010002282,4,1,1,0,0,1
2016010002283,4,1,1,0,0,1
2016010002284,4,1,1,0,0,1
2016010002285,4,1,1,0,0,1
2016010002286,1,1,1,0,0,1
2016010002287,1,1,1,0,0,1
2016010002288,4,1,1,0,0,1
2016010002289,4,1,1,0,0,1
2016010002290,4,1,1,0,0,1
2016010002292,4,9,1,0,0,1
2016010002293,4,1,2,0,0,1
2016010002294,4,1,1,0,0,1
2016010002295,1,1,1,0,0,1
2016010002296,4,1,1,0,0,1
2016010002298,4,1,1,0,0,1
2016010002299,4,8,1,0,0,1
2016010002300,4,1,1,0,0,1
2016010002301,4,1,1,0,0,1
2016010002306,4,1,1,0,0,1
2016010002307,4,1,1,0,0,1
2016010002308,4,1,1,0,2,1
2016010002309,4,1,1,0,0,1
2016010002312,4,1,2,0,0,1
2016010002313,4,1,1,0,0,1
2016010002314,4,1,1,0,0,1
2016010002316,6,1,1,0,0,1
2016010002317,4,1,1,0,0,1
2016010002320,1,1,1,-1,-1,1
2016010002322,1,1,1,0,0,1
2016010002324,1,1,1,0,0,1
2016010002325,4,9,-1,-1,-1,1
2016010002330,4,1,1,0,-1,1
2016010002335,1,1,1,0,0,1
2016010002339,1,9,-1,-1,-1,1
2016010002341,1,9,-1,-1,-1,1
2016010002343,1,1,2,0,0,1
2016010002344,1,9,-1,-1,-1,1
2016010002347,1,1,1,0,0,1
2016010002348,4,1,1,0,0,1
2016010002355,1,1,1,0,0,1
2016010002357,1,1,1,0,0,1
2016010002358,1,1,1,0,0,1
2016010002359,1,1,1,0,0,1
2016010002360,1,1,1,0,0,1
2016010002362,1,1,1,0,0,1
2016010002363,1,1,1,0,0,1
2016010002365,1,1,1,0,0,1
2016010002366,1,1,1,0,0,1
2016010002367,4,1,1,0,0,1
2016010002368,1,2,2,0,0,1
2016010002370,4,2,2,0,0,1
2016010002371,4,1,1,0,0,1
2016010002372,1,1,1,0,0,1
2016010002373,4,1,1,4,0,1
2016010002374,1,1,1,0,0,1
2016010002375,1,1,1,0,0,1
2016010002376,1,1,1,0,0,1
2016010002377,4,1,1,0,0,1
2016010002379,4,1,1,0,0,1
2016010002383,4,2,2,0,0,1
2016010002385,1,1,1,0,0,1
2016010002386,4,2,2,0,0,1
2016010002387,4,2,2,0,0,1
2016010002388,4,2,2,0,0,1
2016010002390,4,1,2,0,0,1
2016010002391,4,2,2,0,0,1
2016010002392,4,8,2,4,2,1
2016010002393,4,2,2,0,0,1
2016010002396,4,2,2,0,0,1
2016010002397,4,2,2,0,0,1
2016010002399,4,2,2,0,0,1
2016010002400,4,1,1,0,0,1
2016010002401,4,2,2,0,0,1
2016010002402,1,1,1,0,0,1
2016010002403,4,2,2,0,0,1
2016010002404,4,2,2,0,0,2
2016010002407,4,2,2,0,0,1
2016010002408,4,1,1,0,0,1
2016010002409,4,1,1,0,0,1
2016010002410,4,2,2,0,0,1
2016010002411,4,2,2,0,0,1
2016010002414,4,2,2,0,0,1
2016010002415,4,2,2,0,0,1
2016010002416,4,2,2,0,0,1
2016010002417,4,2,2,0,0,1
2016010002418,4,2,2,0,0,1
2016010002420,4,2,5,0,1,1
2016010002421,4,2,2,0,0,1
2016010002422,4,2,2,6,0,1
2016010002423,4,2,2,0,0,1
2016010002424,4,2,2,0,0,1
2016010002425,4,2,2,0,0,1
2016010002427,4,2,2,4,0,1
2016010002428,4,2,2,0,0,1
2016010002430,4,5,2,0,0,1
2016010002434,4,2,2,0,0,1
2016010002436,4,5,2,0,0,1
2016010002439,4,2,2,0,0,1
2016010002442,1,1,1,0,0,1
2016010002443,4,5,2,0,0,1
2016010002446,1,1,1,0,0,1
2016010002448,1,1,1,0,0,1
2016010002449,4,1,2,0,0,1
2016010002450,1,9,-1,0,-1,1
2016010002453,1,2,2,0,0,1
2016010002455,1,1,1,0,0,1
2016010002456,1,2,2,0,0,1
2016010002459,1,1,1,0,0,1
2016010002460,1,2,2,0,0,1
2016010002463,1,2,2,0,0,1
2016010002465,1,2,2,0,0,1
2016010002466,1,2,2,0,0,1
2016010002467,1,1,2,0,0,1
2016010002468,4,2,2,0,0,1
2016010002469,4,2,2,0,0,1
2016010002470,1,1,2,0,0,1
2016010002471,4,8,2,0,0,1
2016010002473,1,8,2,0,0,1
2016010002474,1,2,2,4,0,1
2016010002475,4,2,2,0,0,1
2016010002476,4,2,2,0,0,1
2016010002477,1,1,2,0,0,1
2016010002478,1,1,1,0,6,1
2016010002480,1,1,1,0,0,1
2016010002481,1,1,2,7,0,1
2016010002483,1,1,2,0,0,1
2016010002484,4,2,2,0,2,1
2016010002486,4,9,2,0,0,1
2016010002488,4,1,1,0,0,1
2016010002489,4,1,2,0,0,1
2016010002491,4,1,2,0,0,1
2016010002492,4,1,2,0,0,1
2016010002493,4,1,1,0,0,1
2016010002494,1,1,1,0,0,1
2016010002495,4,2,2,0,0,1
2016010002496,4,1,1,0,0,1
2016010002497,4,1,1,0,0,1
2016010002499,4,1,1,0,0,1
2016010002500,4,2,2,0,0,1
2016010002501,4,1,1,0,0,1
2016010002502,4,2,2,0,0,1
2016010002503,1,1,1,0,0,1
2016010002504,4,2,2,0,0,1
2016010002505,4,2,2,0,0,1
2016010002508,4,1,1,0,1,1
2016010002509,4,2,2,0,0,1
2016010002512,4,2,2,0,0,1
2016010002518,4,9,1,0,0,1
2016010002519,1,2,2,0,1,1
2016010002521,4,1,2,-1,0,1
2016010002522,1,2,2,0,0,1
2016010002535,4,1,1,0,-1,1
2016010002536,1,9,1,-1,-1,1
2016010002538,1,1,2,0,0,1
2016010002540,1,1,2,0,0,1
2016010002541,1,2,2,0,0,1
2016010002544,1,1,2,0,0,1
2016010002546,4,2,2,-1,-1,1
2016010002547,4,2,2,0,0,1
2016010002550,4,2,2,0,0,1
2016010002551,1,1,1,0,-1,1
2016010002554,4,2,2,0,0,1
2016010002556,1,1,2,0,0,1
2016010002557,1,2,2,0,0,1
2016010002561,1,2,2,0,0,1
2016010002565,1,2,2,0,0,1
2016010002566,1,2,1,0,0,1
2016010002568,1,1,2,0,0,1
2016010002570,1,2,2,0,0,1
